,Route ID,Difference
205,135,0 days 00:04:32
206,135,0 days 00:04:50
207,135,0 days 00:05:58
208,135,0 days 00:03:20
209,135,0 days 00:04:45
210,135,0 days 00:04:53
211,135,0 days 00:04:31
212,135,0 days 00:00:01
213,135,0 days 00:00:15
214,135,0 days 00:00:27
215,135,0 days 00:02:31
216,135,0 days 00:01:16
217,135,0 days 00:02:09
218,135,0 days 00:03:28
219,135,0 days 00:00:52
220,135,0 days 00:02:10
221,135,0 days 00:01:55
222,135,0 days 00:01:19
223,135,0 days 00:00:01
224,135,0 days 00:01:05
225,135,0 days 00:01:17
226,135,0 days 00:01:30
227,135,0 days 00:00:44
228,135,0 days 00:03:41
229,135,0 days 00:04:21
230,135,0 days 00:01:52
231,135,0 days 00:03:09
232,135,0 days 00:02:52
233,135,0 days 00:02:25
234,135,0 days 00:00:01
235,135,0 days 00:01:40
236,135,0 days 00:02:17
237,135,0 days 00:04:35
238,135,0 days 00:04:04
239,135,0 days 00:07:38
240,135,0 days 00:08:56
241,135,0 days 00:06:26
242,135,0 days 00:07:55
243,135,0 days 00:08:43
244,135,0 days 00:08:22
245,135,0 days 00:00:02
246,135,0 days 00:00:52
247,135,0 days 00:01:34
248,135,0 days 00:03:38
249,135,0 days 00:02:39
250,135,0 days 00:02:55
251,135,0 days 00:04:02
252,135,0 days 00:01:26
253,135,0 days 00:02:49
254,135,0 days 00:02:40
255,135,0 days 00:02:20
256,135,0 days 00:02:04
257,135,0 days 00:02:30
258,135,0 days 00:04:23
259,135,0 days 00:03:36
260,135,0 days 00:06:33
261,135,0 days 00:07:34
262,135,0 days 00:04:47
263,135,0 days 00:06:12
264,135,0 days 00:06:08
265,135,0 days 00:05:44
266,135,0 days 00:02:23
267,135,0 days 00:00:39
268,135,0 days 00:00:58
269,135,0 days 00:01:08
270,135,0 days 00:00:31
271,135,0 days 00:02:08
272,135,0 days 00:03:44
273,135,0 days 00:01:22
274,135,0 days 00:02:41
275,135,0 days 00:02:23
276,135,0 days 00:01:48
277,135,0 days 00:00:02
278,135,0 days 00:01:11
279,135,0 days 00:01:34
280,135,0 days 00:02:08
281,135,0 days 00:01:54
282,135,0 days 00:03:25
283,135,0 days 00:04:42
284,135,0 days 00:02:01
285,135,0 days 00:04:47
286,135,0 days 00:05:47
287,135,0 days 00:05:24
288,135,0 days 00:00:06
289,135,0 days 00:00:15
290,135,0 days 00:00:35
291,135,0 days 00:03:03
292,135,0 days 00:01:58
293,135,0 days 00:05:19
294,135,0 days 00:06:15
295,135,0 days 00:03:14
296,135,0 days 00:04:29
297,135,0 days 00:04:31
298,135,0 days 00:04:13
299,135,-1 days +23:59:59
300,135,0 days 00:01:37
301,135,0 days 00:01:51
302,135,0 days 00:02:00
303,135,0 days 00:01:59
304,135,0 days 00:04:39
305,135,0 days 00:05:39
306,135,0 days 00:03:08
307,135,0 days 00:04:29
308,135,0 days 00:05:21
309,135,0 days 00:05:12
310,135,0 days 00:00:01
311,135,0 days 00:00:01
312,135,0 days 00:02:04
313,135,0 days 00:02:22
314,135,0 days 00:02:39
315,135,0 days 00:01:25
316,135,0 days 00:03:59
317,135,0 days 00:05:30
318,135,0 days 00:03:05
319,135,0 days 00:04:24
320,135,0 days 00:03:47
321,135,0 days 00:03:09
322,135,0 days 00:00:06
323,135,0 days 00:00:43
324,135,0 days 00:01:01
325,135,0 days 00:01:04
326,135,0 days 00:00:52
327,135,0 days 00:03:38
328,135,0 days 00:04:15
329,135,0 days 00:01:30
330,135,0 days 00:02:22
331,135,0 days 00:02:06
332,135,-1 days +23:59:59
333,135,0 days 00:01:52
334,135,0 days 00:02:19
335,135,0 days 00:02:27
336,135,0 days 00:01:47
337,135,0 days 00:02:58
338,135,0 days 00:04:13
339,135,0 days 00:01:32
340,135,0 days 00:02:35
341,135,0 days 00:03:48
342,135,0 days 00:03:19
343,135,0 days 00:02:21
344,135,0 days 00:00:44
345,135,0 days 00:00:54
346,135,0 days 00:03:11
347,135,0 days 00:01:55
348,135,0 days 00:02:46
349,135,0 days 00:03:45
350,135,0 days 00:01:08
351,135,0 days 00:02:23
352,135,0 days 00:02:37
353,135,0 days 00:01:57
354,135,0 days 00:00:07
355,135,0 days 00:01:46
356,135,0 days 00:01:57
357,135,0 days 00:03:58
358,135,0 days 00:03:03
359,135,0 days 00:04:13
360,135,0 days 00:05:15
361,135,0 days 00:02:28
362,135,0 days 00:03:27
363,135,0 days 00:03:08
364,135,0 days 00:00:00
365,135,0 days 00:00:08
366,135,0 days 00:01:11
367,135,0 days 00:03:26
368,135,0 days 00:02:43
369,135,0 days 00:03:45
370,135,0 days 00:04:43
371,135,0 days 00:02:01
372,135,0 days 00:03:21
373,135,0 days 00:04:33
374,135,0 days 00:04:18
375,135,0 days 00:00:01
376,135,0 days 00:00:55
377,135,0 days 00:01:25
378,135,0 days 00:03:54
379,135,0 days 00:03:10
380,135,0 days 00:05:28
381,135,0 days 00:06:44
382,135,0 days 00:04:11
383,135,0 days 00:05:06
384,135,0 days 00:04:35
385,135,0 days 00:04:00
386,135,0 days 00:02:17
387,135,0 days 00:02:16
388,135,0 days 00:04:41
389,135,0 days 00:03:31
390,135,0 days 00:04:16
391,135,0 days 00:05:14
392,135,0 days 00:02:39
393,135,0 days 00:03:52
394,135,0 days 00:03:31
395,135,0 days 00:01:23
396,135,0 days 00:02:19
397,135,0 days 00:03:05
398,135,0 days 00:07:49
399,135,0 days 00:06:49
400,135,0 days 00:09:37
401,135,0 days 00:10:33
402,135,0 days 00:07:31
403,135,0 days 00:08:23
404,135,0 days 00:07:16
405,135,0 days 00:06:39
406,135,0 days 00:00:02
407,135,0 days 00:00:42
408,135,0 days 00:01:05
409,135,0 days 00:03:20
410,135,0 days 00:02:55
411,135,0 days 00:03:51
412,135,0 days 00:05:04
413,135,0 days 00:02:35
414,135,0 days 00:03:53
415,135,0 days 00:04:22
416,135,0 days 00:03:49
417,135,0 days 00:00:06
418,135,0 days 00:03:00
419,135,0 days 00:03:38
420,135,0 days 00:06:18
421,135,0 days 00:05:48
422,135,0 days 00:07:05
423,135,0 days 00:07:58
424,135,0 days 00:05:18
425,135,0 days 00:06:39
426,135,0 days 00:07:01
427,135,0 days 00:06:32
428,135,0 days 00:00:03
429,135,0 days 00:01:38
430,135,0 days 00:02:02
431,135,0 days 00:04:21
432,135,0 days 00:02:55
433,135,0 days 00:03:46
434,135,0 days 00:04:19
435,135,0 days 00:01:17
436,135,0 days 00:02:06
437,135,0 days 00:02:24
438,135,0 days 00:01:45
439,135,0 days 00:00:05
440,135,0 days 00:01:53
441,135,0 days 00:01:16
442,135,0 days 00:02:02
443,135,0 days 00:01:11
444,135,0 days 00:02:21
445,135,0 days 00:02:03
446,135,0 days 00:01:42
447,135,0 days 00:02:34
448,135,0 days 00:03:51
449,135,0 days 00:03:25
450,135,0 days 00:00:02
451,135,0 days 00:01:00
452,135,0 days 00:01:29
453,135,0 days 00:00:03
454,135,0 days 00:00:33
455,135,0 days 00:00:54
456,135,0 days 00:00:33
457,135,0 days 00:01:03
458,135,0 days 00:02:33
459,135,0 days 00:00:56
460,135,0 days 00:00:02
461,135,0 days 00:01:30
462,135,0 days 00:01:00
463,135,0 days 00:02:16
464,135,0 days 00:01:06
465,135,0 days 00:01:56
466,135,0 days 00:01:58
467,135,0 days 00:00:41
468,135,0 days 00:01:29
469,135,0 days 00:01:46
470,135,0 days 00:01:35
471,135,0 days 00:00:02
472,135,0 days 00:01:16
473,135,0 days 00:00:44
474,135,0 days 00:01:13
475,135,0 days 00:00:21
476,135,0 days 00:01:30
477,135,0 days 00:01:39
478,135,0 days 00:00:34
479,135,0 days 00:01:16
480,135,0 days 00:01:28
481,135,0 days 00:00:53
482,135,0 days 00:00:02
483,135,0 days 00:00:37
484,135,0 days 00:00:50
485,135,0 days 00:00:03
486,135,0 days 00:01:26
487,135,0 days 00:01:49
488,135,0 days 00:01:01
489,135,0 days 00:02:31
490,135,0 days 00:02:55
491,135,0 days 00:02:58
492,135,0 days 00:00:02
493,135,0 days 00:00:18
494,135,0 days 00:01:27
495,135,0 days 00:01:52
496,135,0 days 00:00:53
497,135,0 days 00:01:47
498,135,0 days 00:01:36
499,135,0 days 00:01:37
500,135,0 days 00:02:31
501,135,0 days 00:04:02
502,135,0 days 00:04:01
503,135,0 days 00:00:19
504,135,0 days 00:01:18
505,135,0 days 00:02:27
506,135,0 days 00:03:12
507,135,0 days 00:02:31
508,135,0 days 00:04:36
509,135,0 days 00:05:06
510,135,0 days 00:05:51
511,135,0 days 00:07:18
512,135,0 days 00:06:50
513,135,0 days 00:06:36
514,135,-1 days +23:59:55
515,135,0 days 00:00:49
516,135,0 days 00:01:29
517,135,0 days 00:00:56
518,135,0 days 00:00:50
519,135,0 days 00:02:41
520,135,0 days 00:02:28
521,135,0 days 00:02:57
522,135,0 days 00:04:38
523,135,0 days 00:05:53
524,135,0 days 00:05:55
525,135,0 days 00:00:28
526,135,0 days 00:01:33
527,135,0 days 00:02:15
528,135,0 days 00:03:07
529,135,0 days 00:02:17
530,135,0 days 00:03:11
531,135,0 days 00:02:38
532,135,0 days 00:03:05
533,135,0 days 00:04:31
534,135,0 days 00:03:51
535,135,0 days 00:03:27
536,135,0 days 00:00:02
537,135,0 days 00:02:36
538,135,0 days 00:03:33
539,135,0 days 00:04:36
540,135,0 days 00:04:02
541,135,0 days 00:05:34
542,135,0 days 00:05:30
543,135,0 days 00:06:24
544,135,0 days 00:08:13
545,135,0 days 00:07:53
546,135,0 days 00:08:09
547,135,0 days 00:00:34
548,135,0 days 00:02:31
549,135,0 days 00:03:04
550,135,0 days 00:04:09
551,135,0 days 00:03:05
552,135,0 days 00:04:15
553,135,0 days 00:04:26
554,135,0 days 00:05:53
555,135,0 days 00:06:37
556,135,0 days 00:09:11
557,135,0 days 00:09:44
558,135,0 days 00:00:02
559,135,0 days 00:02:39
560,135,0 days 00:03:26
561,135,0 days 00:02:53
562,135,0 days 00:01:50
563,135,0 days 00:02:53
564,135,0 days 00:02:18
565,135,0 days 00:03:28
566,135,0 days 00:04:50
567,135,0 days 00:05:25
568,135,0 days 00:05:25
569,135,0 days 00:00:02
570,135,0 days 00:00:31
571,135,0 days 00:01:05
572,135,0 days 00:01:14
573,135,0 days 00:00:22
574,135,0 days 00:01:34
575,135,0 days 00:00:24
576,135,0 days 00:00:02
577,135,0 days 00:00:38
578,135,0 days 00:01:38
579,135,0 days 00:02:01
580,135,0 days 00:00:13
581,135,0 days 00:00:44
582,135,0 days 00:01:20
583,135,0 days 00:00:46
584,135,0 days 00:00:10
585,135,0 days 00:01:31
586,135,0 days 00:01:04
587,135,0 days 00:00:17
588,135,0 days 00:01:46
589,135,0 days 00:02:55
590,135,0 days 00:03:17
591,135,0 days 00:00:03
592,135,0 days 00:02:32
593,135,0 days 00:03:07
594,135,0 days 00:03:34
595,135,0 days 00:02:34
596,135,0 days 00:03:48
597,135,0 days 00:03:03
598,135,0 days 00:03:35
599,135,0 days 00:04:33
600,135,0 days 00:03:34
601,135,0 days 00:03:44
602,135,0 days 00:00:43
603,135,0 days 00:01:11
604,135,0 days 00:01:52
605,135,0 days 00:02:31
606,135,0 days 00:01:37
607,135,0 days 00:02:37
608,135,0 days 00:01:23
609,135,0 days 00:01:40
610,135,0 days 00:02:12
611,135,0 days 00:04:29
612,135,0 days 00:03:08
613,135,-1 days +23:59:56
614,135,0 days 00:02:07
615,135,0 days 00:02:51
616,135,0 days 00:02:23
617,135,0 days 00:01:50
618,135,0 days 00:02:57
619,135,0 days 00:02:38
620,135,0 days 00:01:52
621,135,0 days 00:03:07
622,135,0 days 00:02:26
623,135,0 days 00:03:36
624,135,0 days 00:02:32
625,135,0 days 00:03:16
626,135,0 days 00:03:35
627,135,0 days 00:04:13
628,135,0 days 00:04:08
629,135,0 days 00:00:20
630,135,0 days 00:02:24
631,135,0 days 00:03:13
632,135,0 days 00:02:42
633,135,0 days 00:02:18
634,135,0 days 00:03:53
635,135,0 days 00:03:42
636,135,0 days 00:04:33
637,135,0 days 00:04:28
638,135,0 days 00:05:01
639,135,0 days 00:05:09
640,135,0 days 00:00:00
641,135,0 days 00:00:19
642,135,0 days 00:01:14
643,135,0 days 00:00:26
644,135,0 days 00:00:01
645,135,0 days 00:01:18
646,135,0 days 00:00:46
647,135,0 days 00:01:45
648,135,0 days 00:01:51
649,135,0 days 00:01:59
650,135,0 days 00:01:37
651,135,0 days 00:00:00
652,135,0 days 00:00:32
653,135,0 days 00:01:13
654,135,0 days 00:00:34
655,135,0 days 00:00:01
656,135,0 days 00:01:28
657,135,0 days 00:00:23
658,135,0 days 00:01:14
659,135,0 days 00:01:17
660,135,0 days 00:02:07
661,135,0 days 00:02:13
662,135,0 days 00:00:01
663,135,0 days 00:00:42
664,135,0 days 00:01:24
665,135,0 days 00:00:02
666,135,0 days 00:00:02
667,135,0 days 00:01:14
668,135,0 days 00:00:03
669,135,0 days 00:00:35
670,135,0 days 00:00:40
671,135,0 days 00:00:18
672,135,0 days 00:00:58
673,135,0 days 00:00:55
674,135,0 days 00:00:00
675,135,0 days 00:02:17
676,135,0 days 00:02:48
677,135,0 days 00:02:22
678,135,0 days 00:01:19
679,135,0 days 00:02:03
680,135,0 days 00:01:42
681,135,0 days 00:02:35
682,135,0 days 00:02:12
683,135,0 days 00:04:10
684,135,0 days 00:04:19
685,135,0 days 00:00:19
686,135,0 days 00:02:18
687,135,0 days 00:02:58
688,135,0 days 00:01:15
689,135,0 days 00:00:48
690,135,0 days 00:02:27
691,135,0 days 00:01:41
692,135,0 days 00:01:49
693,135,0 days 00:02:10
694,135,0 days 00:08:57
695,135,0 days 00:07:47
696,135,0 days 00:00:02
697,135,0 days 00:02:55
698,135,0 days 00:03:24
699,135,0 days 00:02:23
700,135,0 days 00:02:57
701,135,0 days 00:04:18
702,135,0 days 00:03:29
703,135,0 days 00:03:57
704,135,0 days 00:04:15
705,135,0 days 00:04:30
706,135,0 days 00:04:02
707,135,0 days 00:00:08
708,135,-1 days +23:59:16
709,135,0 days 00:01:35
710,135,0 days 00:02:10
711,135,0 days 00:01:45
712,135,0 days 00:00:58
713,135,0 days 00:02:03
714,135,0 days 00:01:10
715,135,0 days 00:02:22
716,135,0 days 00:02:57
717,135,0 days 00:02:47
718,135,0 days 00:02:43
719,135,0 days 00:00:00
720,135,0 days 00:01:14
721,135,0 days 00:01:42
722,135,0 days 00:00:19
723,135,0 days 00:00:00
724,135,0 days 00:01:32
725,135,0 days 00:00:39
726,135,0 days 00:01:54
727,135,0 days 00:02:22
728,135,0 days 00:03:57
729,135,0 days 00:04:09
730,135,0 days 00:00:02
731,135,0 days 00:01:51
732,135,0 days 00:03:48
733,135,0 days 00:03:55
734,135,0 days 00:03:18
735,135,0 days 00:05:44
736,135,0 days 00:04:46
737,135,0 days 00:06:01
738,135,0 days 00:06:08
739,135,0 days 00:04:51
740,135,0 days 00:05:00
741,135,0 days 00:00:14
742,135,0 days 00:01:47
743,135,0 days 00:02:24
744,135,0 days 00:02:17
745,135,0 days 00:01:27
746,135,0 days 00:02:25
747,135,0 days 00:01:43
748,135,0 days 00:00:29
749,135,0 days 00:00:45
750,135,0 days 00:00:48
751,135,0 days 00:01:31
752,135,0 days 00:00:55
753,135,0 days 00:00:03
754,135,0 days 00:02:13
755,135,0 days 00:03:11
756,135,0 days 00:01:19
757,135,0 days 00:00:29
758,135,0 days 00:02:07
759,135,0 days 00:01:28
760,135,0 days 00:01:53
761,135,0 days 00:02:44
762,135,0 days 00:02:14
763,135,0 days 00:02:14
764,135,0 days 00:00:03
765,135,0 days 00:01:21
766,135,0 days 00:02:09
767,135,0 days 00:01:40
768,135,0 days 00:00:50
769,135,0 days 00:02:42
770,135,0 days 00:01:49
771,135,0 days 00:01:51
772,135,0 days 00:02:15
773,135,0 days 00:01:54
774,135,0 days 00:01:33
775,135,0 days 00:00:06
776,135,0 days 00:02:29
777,135,0 days 00:02:30
778,135,0 days 00:01:50
779,135,0 days 00:03:10
780,135,0 days 00:02:10
781,135,0 days 00:02:06
782,135,0 days 00:02:20
783,135,0 days 00:03:03
784,135,0 days 00:01:47
785,135,-1 days +23:59:59
786,135,0 days 00:00:39
787,135,0 days 00:01:19
788,135,0 days 00:01:28
789,135,0 days 00:00:56
790,135,0 days 00:01:57
791,135,0 days 00:00:59
792,135,0 days 00:01:39
793,135,0 days 00:02:34
794,135,0 days 00:03:26
795,135,0 days 00:03:11
796,135,0 days 00:00:05
797,135,0 days 00:01:29
798,135,0 days 00:02:13
799,135,0 days 00:00:34
800,135,-1 days +23:59:48
801,135,0 days 00:01:05
802,135,-1 days +23:59:56
803,135,0 days 00:00:04
804,135,0 days 00:00:47
805,135,0 days 00:02:04
806,135,0 days 00:02:57
807,135,0 days 00:03:28
808,135,0 days 00:00:05
809,135,0 days 00:01:21
810,135,0 days 00:01:59
811,135,0 days 00:03:02
812,135,0 days 00:02:53
813,135,0 days 00:04:17
814,135,0 days 00:04:03
815,135,0 days 00:04:53
816,135,0 days 00:06:19
817,135,0 days 00:07:49
818,135,0 days 00:07:46
819,135,-1 days +23:59:58
820,135,0 days 00:02:23
821,135,0 days 00:03:07
822,135,0 days 00:02:53
823,135,0 days 00:01:32
824,135,0 days 00:02:15
825,135,0 days 00:02:20
826,135,0 days 00:01:18
827,135,0 days 00:01:55
828,135,0 days 00:03:12
829,135,0 days 00:03:09
830,135,0 days 00:00:03
831,135,0 days 00:02:13
832,135,0 days 00:02:53
833,135,0 days 00:03:11
834,135,0 days 00:02:33
835,135,0 days 00:03:44
836,135,0 days 00:03:45
837,135,0 days 00:03:43
838,135,0 days 00:04:24
839,135,0 days 00:07:39
840,135,0 days 00:07:54
841,135,0 days 00:00:15
842,135,0 days 00:01:01
843,135,0 days 00:01:31
844,135,0 days 00:02:00
845,135,0 days 00:00:39
846,135,0 days 00:01:38
847,135,0 days 00:01:15
848,135,0 days 00:00:03
849,135,0 days 00:01:15
850,135,0 days 00:03:03
851,135,0 days 00:03:24
852,135,0 days 00:00:47
853,135,0 days 00:02:02
854,135,0 days 00:02:41
855,135,0 days 00:01:27
856,135,0 days 00:02:14
857,135,0 days 00:02:18
858,135,0 days 00:01:44
859,135,0 days 00:02:19
860,135,0 days 00:02:38
861,135,0 days 00:02:44
862,135,0 days 00:00:02
863,135,0 days 00:01:22
864,135,0 days 00:02:00
865,135,0 days 00:02:57
866,135,0 days 00:01:45
867,135,0 days 00:02:46
868,135,0 days 00:02:19
869,135,0 days 00:00:50
870,135,0 days 00:01:33
871,135,0 days 00:04:36
872,135,0 days 00:03:24
873,135,0 days 00:00:02
874,135,0 days 00:01:01
875,135,0 days 00:01:25
876,135,0 days 00:02:48
877,135,0 days 00:01:21
878,135,0 days 00:02:02
879,135,0 days 00:02:04
880,135,0 days 00:02:23
881,135,0 days 00:02:50
882,135,0 days 00:06:12
883,135,0 days 00:04:38
884,135,0 days 00:00:02
885,135,0 days 00:01:43
886,135,0 days 00:02:15
887,135,0 days 00:03:20
888,135,0 days 00:01:50
889,135,0 days 00:02:31
890,135,0 days 00:02:05
891,135,0 days 00:02:52
892,135,0 days 00:03:22
893,135,0 days 00:03:42
894,135,0 days 00:04:43
895,10,0 days 00:01:10
896,10,0 days 00:00:12
897,10,0 days 00:00:14
898,10,0 days 00:00:49
899,10,0 days 00:01:12
900,10,0 days 00:00:19
901,10,0 days 00:00:13
902,10,-1 days +23:59:52
903,10,0 days 00:01:14
904,10,0 days 00:00:15
905,10,0 days 00:00:11
906,10,0 days 00:00:12
907,10,0 days 00:01:23
908,10,0 days 00:00:42
909,10,0 days 00:00:06
910,10,0 days 00:00:11
911,10,0 days 00:01:41
912,10,0 days 00:00:51
913,10,0 days 00:00:05
914,10,0 days 00:00:05
915,10,0 days 00:00:16
916,10,0 days 00:00:04
917,10,0 days 00:00:05
918,10,0 days 00:00:06
919,10,0 days 00:00:28
920,10,0 days 00:00:06
921,10,0 days 00:00:05
922,10,0 days 00:00:06
923,10,0 days 00:00:30
924,10,0 days 00:00:07
925,10,0 days 00:00:07
926,10,0 days 00:00:07
927,10,0 days 00:00:34
928,10,0 days 00:00:05
929,10,0 days 00:00:04
930,10,0 days 00:00:23
931,10,0 days 00:00:53
932,10,0 days 00:00:10
933,10,0 days 00:00:06
934,10,0 days 00:00:08
935,10,0 days 00:00:57
936,10,0 days 00:00:04
937,10,0 days 00:00:08
938,10,0 days 00:00:05
939,10,0 days 00:00:50
940,10,-1 days +23:59:55
941,10,0 days 00:00:06
942,10,0 days 00:00:07
943,10,0 days 00:01:19
944,10,0 days 00:00:34
945,10,0 days 00:00:05
946,10,0 days 00:00:14
947,10,0 days 00:01:30
948,10,0 days 00:01:01
949,10,0 days 00:00:08
950,10,0 days 00:00:24
951,10,0 days 00:01:44
952,10,0 days 00:00:54
953,10,0 days 00:00:07
954,10,0 days 00:01:05
955,10,0 days 00:02:06
956,10,0 days 00:01:29
957,10,0 days 00:00:07
958,10,0 days 00:01:05
959,10,0 days 00:02:11
960,10,0 days 00:01:33
961,10,0 days 00:00:09
962,10,0 days 00:00:43
963,10,0 days 00:02:08
964,10,0 days 00:01:18
965,10,0 days 00:00:05
966,10,0 days 00:00:21
967,10,0 days 00:02:02
968,10,0 days 00:01:09
969,10,0 days 00:00:06
970,10,0 days 00:01:13
971,10,0 days 00:01:59
972,10,0 days 00:01:08
973,10,0 days 00:00:06
974,10,0 days 00:00:08
975,10,0 days 00:00:31
976,10,0 days 00:00:03
977,10,0 days 00:00:04
978,10,0 days 00:00:28
979,10,0 days 00:02:19
980,10,0 days 00:01:49
981,10,0 days 00:00:06
982,10,0 days 00:00:04
983,10,0 days 00:00:53
984,10,0 days 00:00:06
985,138,0 days 00:00:01
986,138,0 days 00:01:08
987,138,0 days 00:02:09
988,138,0 days 00:03:05
989,138,0 days 00:03:54
990,138,0 days 00:02:48
991,138,0 days 00:02:25
992,138,0 days 00:02:30
993,138,0 days 00:01:32
994,138,0 days 00:02:48
995,138,0 days 00:03:46
996,138,0 days 00:03:33
