,Route ID,Difference
115,135,0 days 00:03:27
116,135,0 days 00:04:16
117,135,0 days 00:03:48
118,135,0 days 00:03:15
119,135,0 days 00:00:15
120,135,0 days 00:00:19
121,135,0 days 00:00:45
122,135,0 days 00:00:43
123,135,0 days 00:00:01
124,135,0 days 00:01:30
125,135,0 days 00:02:15
126,135,-1 days +23:59:57
127,135,0 days 00:00:38
128,135,0 days 00:01:13
129,135,0 days 00:00:51
130,135,0 days 00:00:01
131,135,0 days 00:01:38
132,135,0 days 00:02:05
133,135,0 days 00:01:45
134,135,0 days 00:00:31
135,135,0 days 00:01:04
136,135,0 days 00:02:04
137,135,0 days 00:00:08
138,135,0 days 00:01:39
139,135,0 days 00:01:04
140,135,0 days 00:05:41
141,135,0 days 00:07:31
142,135,0 days 00:07:46
143,135,0 days 00:07:33
144,135,0 days 00:07:44
145,135,0 days 00:07:41
146,135,0 days 00:08:47
147,135,0 days 00:10:02
148,135,0 days 00:07:30
149,135,0 days 00:08:49
150,135,0 days 00:08:27
151,135,0 days 00:07:56
152,135,0 days 00:02:01
153,135,0 days 00:02:15
154,135,0 days 00:04:20
155,135,0 days 00:02:54
156,135,0 days 00:05:40
157,135,0 days 00:06:48
158,135,0 days 00:04:24
159,135,0 days 00:05:23
160,135,0 days 00:05:58
161,135,0 days 00:05:33
162,135,0 days 00:00:18
163,135,0 days 00:00:11
164,135,0 days 00:00:16
165,135,0 days 00:00:11
166,135,0 days 00:00:04
167,135,0 days 00:01:35
168,135,0 days 00:02:58
169,135,0 days 00:00:18
170,135,0 days 00:01:31
171,135,0 days 00:01:57
172,135,0 days 00:01:32
173,135,0 days 00:01:02
174,135,0 days 00:01:29
175,135,0 days 00:01:35
176,135,0 days 00:00:33
177,135,0 days 00:04:32
178,135,0 days 00:05:21
179,135,0 days 00:02:39
180,135,0 days 00:03:50
181,135,0 days 00:03:13
182,135,0 days 00:02:57
183,135,0 days 00:00:42
184,135,0 days 00:01:18
185,135,0 days 00:01:49
186,135,0 days 00:01:50
187,135,0 days 00:00:42
188,135,0 days 00:04:23
189,135,0 days 00:05:14
190,135,0 days 00:02:26
191,135,0 days 00:03:39
192,135,0 days 00:05:42
193,135,0 days 00:05:24
194,135,0 days 00:00:05
195,135,0 days 00:01:10
196,135,0 days 00:01:16
197,135,0 days 00:01:42
198,135,0 days 00:01:28
199,135,0 days 00:04:35
200,135,0 days 00:05:53
201,135,0 days 00:03:17
202,135,0 days 00:04:16
203,135,0 days 00:04:00
204,135,0 days 00:03:33
205,135,0 days 00:00:12
206,135,0 days 00:00:22
207,135,0 days 00:00:49
208,135,0 days 00:01:13
209,135,0 days 00:00:22
210,135,0 days 00:03:15
211,135,0 days 00:04:14
212,135,0 days 00:01:33
213,135,0 days 00:02:41
214,135,0 days 00:02:33
215,135,0 days 00:02:16
216,135,0 days 00:00:04
217,135,0 days 00:01:32
218,135,0 days 00:01:56
219,135,0 days 00:04:16
220,135,0 days 00:03:31
221,135,0 days 00:04:48
222,135,0 days 00:06:14
223,135,0 days 00:03:59
224,135,0 days 00:00:06
225,135,0 days 00:01:25
226,135,0 days 00:03:06
227,135,0 days 00:02:49
228,135,0 days 00:03:50
229,135,0 days 00:04:42
230,135,0 days 00:01:44
231,135,0 days 00:02:47
232,135,0 days 00:04:11
233,135,0 days 00:03:38
234,135,0 days 00:00:02
235,135,0 days 00:01:13
236,135,0 days 00:01:50
237,135,0 days 00:03:59
238,135,0 days 00:02:50
239,135,0 days 00:05:04
240,135,0 days 00:06:23
241,135,0 days 00:03:52
242,135,0 days 00:05:14
243,135,0 days 00:05:16
244,135,0 days 00:04:44
245,135,0 days 00:00:06
246,135,0 days 00:02:15
247,135,0 days 00:02:09
248,135,0 days 00:02:50
249,135,0 days 00:01:55
250,135,0 days 00:04:32
251,135,0 days 00:05:15
252,135,0 days 00:03:03
253,135,0 days 00:04:00
254,135,0 days 00:03:51
255,135,0 days 00:03:22
256,135,0 days 00:01:00
257,135,0 days 00:01:14
258,135,0 days 00:01:10
259,135,0 days 00:01:12
260,135,0 days 00:00:52
261,135,0 days 00:04:18
262,135,0 days 00:05:16
263,135,0 days 00:02:23
264,135,0 days 00:03:52
265,135,0 days 00:05:04
266,135,0 days 00:04:35
267,135,0 days 00:01:02
268,135,0 days 00:02:07
269,135,0 days 00:02:56
270,135,0 days 00:04:50
271,135,0 days 00:05:08
272,135,0 days 00:08:14
273,135,0 days 00:09:37
274,135,0 days 00:07:03
275,135,0 days 00:08:21
276,135,0 days 00:08:12
277,135,0 days 00:07:51
278,135,0 days 00:00:02
279,135,0 days 00:00:18
280,135,0 days 00:00:28
281,135,0 days 00:00:59
282,135,-1 days +23:59:56
283,135,0 days 00:02:58
284,135,0 days 00:03:48
285,135,0 days 00:00:54
286,135,0 days 00:02:06
287,135,0 days 00:02:18
288,135,0 days 00:02:05
289,135,0 days 00:01:38
290,135,0 days 00:01:48
291,135,0 days 00:02:09
292,135,0 days 00:00:47
293,135,0 days 00:01:19
294,135,0 days 00:02:00
295,135,0 days 00:00:03
296,135,0 days 00:01:13
297,135,0 days 00:00:49
298,135,0 days 00:00:36
299,135,0 days 00:01:59
300,135,0 days 00:00:12
301,135,0 days 00:00:34
302,135,0 days 00:00:45
303,135,0 days 00:00:09
304,135,0 days 00:01:02
305,135,0 days 00:01:37
306,135,-1 days +23:59:57
307,135,0 days 00:00:55
308,135,0 days 00:02:02
309,135,0 days 00:01:59
310,135,0 days 00:00:05
311,135,0 days 00:01:14
312,135,0 days 00:01:28
313,135,0 days 00:01:31
314,135,0 days 00:00:23
315,135,0 days 00:02:45
316,135,0 days 00:03:19
317,135,0 days 00:00:14
318,135,0 days 00:01:38
319,135,0 days 00:00:48
320,135,0 days 00:00:17
321,135,0 days 00:00:26
322,135,0 days 00:02:36
323,135,0 days 00:04:32
324,135,0 days 00:05:38
325,135,0 days 00:05:19
326,135,0 days 00:06:56
327,135,0 days 00:07:40
328,135,0 days 00:04:43
329,135,0 days 00:06:07
330,135,0 days 00:06:25
331,135,0 days 00:06:04
332,135,0 days 00:00:03
333,135,0 days 00:00:42
334,135,0 days 00:01:05
335,135,0 days 00:01:43
336,135,0 days 00:01:21
337,135,0 days 00:03:49
338,135,0 days 00:04:58
339,135,0 days 00:02:19
340,135,0 days 00:03:54
341,135,0 days 00:05:04
342,135,0 days 00:04:38
343,135,0 days 00:00:04
344,135,0 days 00:02:00
345,135,0 days 00:02:17
346,135,0 days 00:02:21
347,135,0 days 00:01:59
348,135,0 days 00:03:14
349,135,0 days 00:04:16
350,135,0 days 00:01:03
351,135,0 days 00:02:08
352,135,0 days 00:01:29
353,135,0 days 00:01:04
354,135,0 days 00:00:05
355,135,0 days 00:00:41
356,135,0 days 00:01:01
357,135,0 days 00:01:07
358,135,0 days 00:00:00
359,135,0 days 00:00:55
360,135,0 days 00:02:18
361,135,0 days 00:00:05
362,135,0 days 00:00:56
363,135,0 days 00:00:16
364,135,-1 days +23:59:49
365,135,0 days 00:00:02
366,135,0 days 00:01:26
367,135,0 days 00:01:59
368,135,0 days 00:01:56
369,135,0 days 00:01:18
370,135,0 days 00:02:24
371,135,0 days 00:03:28
372,135,0 days 00:00:37
373,135,0 days 00:01:41
374,135,0 days 00:01:12
375,135,0 days 00:00:59
376,135,0 days 00:00:02
377,135,0 days 00:00:43
378,135,0 days 00:00:36
379,135,0 days 00:02:54
380,135,0 days 00:01:39
381,135,0 days 00:04:09
382,135,0 days 00:05:24
383,135,0 days 00:02:51
384,135,0 days 00:03:48
385,135,0 days 00:05:04
386,135,0 days 00:04:46
387,135,0 days 00:00:07
388,135,0 days 00:01:07
389,135,0 days 00:01:21
390,135,0 days 00:01:34
391,135,0 days 00:00:11
392,135,0 days 00:00:53
393,135,0 days 00:01:56
394,135,0 days 00:00:04
395,135,0 days 00:01:03
396,135,0 days 00:01:06
397,135,0 days 00:00:10
398,135,0 days 00:00:46
399,135,0 days 00:00:01
400,135,0 days 00:02:01
401,135,0 days 00:02:33
402,135,0 days 00:04:42
403,135,0 days 00:03:52
404,135,0 days 00:05:06
405,135,0 days 00:06:18
406,135,0 days 00:03:37
407,135,0 days 00:05:17
408,135,0 days 00:04:01
409,135,0 days 00:00:01
410,135,0 days 00:01:05
411,135,0 days 00:01:59
412,135,0 days 00:03:51
413,135,0 days 00:03:43
414,135,0 days 00:04:47
415,135,0 days 00:06:05
416,135,0 days 00:03:28
417,135,0 days 00:04:37
418,135,0 days 00:05:15
419,135,0 days 00:04:47
420,135,0 days 00:00:20
421,135,0 days 00:01:38
422,135,0 days 00:01:44
423,135,0 days 00:02:57
424,135,0 days 00:05:27
425,135,0 days 00:06:50
426,135,0 days 00:04:06
427,135,0 days 00:05:02
428,135,0 days 00:03:08
429,135,0 days 00:04:27
430,135,0 days 00:06:49
431,135,0 days 00:07:32
432,135,0 days 00:09:20
433,135,0 days 00:08:02
434,135,0 days 00:08:50
435,135,0 days 00:09:28
436,135,0 days 00:05:51
437,135,0 days 00:07:08
438,135,0 days 00:07:20
439,135,0 days 00:06:54
440,135,0 days 00:00:03
441,135,0 days 00:00:14
442,135,0 days 00:00:55
443,135,0 days 00:03:00
444,135,0 days 00:02:11
445,135,0 days 00:03:17
446,135,0 days 00:04:35
447,135,0 days 00:02:04
448,135,0 days 00:03:34
449,135,0 days 00:04:08
450,135,0 days 00:03:36
451,135,0 days 00:01:16
452,135,0 days 00:02:54
453,135,0 days 00:03:18
454,135,0 days 00:03:30
455,135,0 days 00:02:37
456,135,0 days 00:03:30
457,135,0 days 00:04:07
458,135,0 days 00:01:07
459,135,0 days 00:02:12
460,135,0 days 00:00:53
461,135,0 days 00:00:29
462,135,0 days 00:00:08
463,135,0 days 00:02:10
464,135,0 days 00:01:56
465,135,0 days 00:02:06
466,135,0 days 00:00:45
467,135,0 days 00:00:49
468,135,0 days 00:01:20
469,135,0 days 00:00:06
470,135,0 days 00:01:14
471,135,0 days 00:00:15
472,135,-1 days +23:59:51
473,135,0 days 00:00:03
474,135,0 days 00:01:43
475,135,0 days 00:02:09
476,135,0 days 00:03:22
477,135,0 days 00:02:49
478,135,0 days 00:04:05
479,135,0 days 00:04:52
480,135,0 days 00:03:53
481,135,0 days 00:04:59
482,135,0 days 00:07:11
483,135,0 days 00:08:30
484,135,0 days 00:00:02
485,135,0 days 00:00:33
486,135,0 days 00:00:48
487,135,0 days 00:02:13
488,135,0 days 00:01:28
489,135,0 days 00:02:30
490,135,0 days 00:02:27
491,135,0 days 00:01:43
492,135,0 days 00:02:23
493,135,0 days 00:02:16
494,135,0 days 00:03:09
495,135,0 days 00:00:06
496,135,0 days 00:01:37
497,135,0 days 00:02:25
498,135,0 days 00:01:43
499,135,0 days 00:02:42
500,135,0 days 00:03:03
501,135,0 days 00:02:32
502,135,0 days 00:03:42
503,135,0 days 00:04:42
504,135,0 days 00:00:05
505,135,0 days 00:01:32
506,135,0 days 00:02:07
507,135,0 days 00:02:39
508,135,0 days 00:01:17
509,135,0 days 00:01:43
510,135,0 days 00:02:56
511,135,0 days 00:02:48
512,135,0 days 00:02:18
513,135,0 days 00:03:28
514,135,0 days 00:04:08
515,135,0 days 00:04:22
516,135,0 days 00:00:02
517,135,0 days 00:02:07
518,135,0 days 00:03:34
519,135,0 days 00:04:02
520,135,0 days 00:02:51
521,135,0 days 00:04:21
522,135,0 days 00:04:04
523,135,0 days 00:04:25
524,135,0 days 00:05:04
525,135,0 days 00:08:20
526,135,0 days 00:08:16
527,135,0 days 00:00:02
528,135,0 days 00:02:05
529,135,0 days 00:01:30
530,135,0 days 00:00:32
531,135,0 days 00:01:56
532,135,0 days 00:02:11
533,135,0 days 00:01:57
534,135,0 days 00:02:52
535,135,0 days 00:03:37
536,135,0 days 00:03:44
537,135,0 days 00:00:03
538,135,0 days 00:00:39
539,135,0 days 00:01:15
540,135,0 days 00:00:55
541,135,0 days 00:00:09
542,135,0 days 00:01:24
543,135,0 days 00:01:30
544,135,0 days 00:01:14
545,135,0 days 00:02:03
546,135,0 days 00:02:53
547,135,0 days 00:03:12
548,135,0 days 00:00:02
549,135,0 days 00:01:27
550,135,0 days 00:02:00
551,135,0 days 00:02:50
552,135,0 days 00:02:22
553,135,0 days 00:03:17
554,135,0 days 00:03:08
555,135,0 days 00:03:46
556,135,0 days 00:04:34
557,135,0 days 00:05:22
558,135,0 days 00:05:05
559,135,0 days 00:00:02
560,135,0 days 00:01:49
561,135,0 days 00:02:30
562,135,0 days 00:02:18
563,135,0 days 00:01:49
564,135,0 days 00:03:15
565,135,0 days 00:02:01
566,135,0 days 00:04:07
567,135,0 days 00:04:58
568,135,0 days 00:07:04
569,135,0 days 00:06:35
570,135,0 days 00:02:43
571,135,0 days 00:05:02
572,135,0 days 00:05:12
573,135,0 days 00:04:20
574,135,0 days 00:05:21
575,135,0 days 00:04:08
576,135,0 days 00:04:59
577,135,0 days 00:06:33
578,135,0 days 00:06:29
579,135,0 days 00:00:05
580,135,0 days 00:01:46
581,135,0 days 00:02:13
582,135,0 days 00:01:18
583,135,0 days 00:00:50
584,135,0 days 00:01:35
585,135,0 days 00:01:06
586,135,0 days 00:02:17
587,135,0 days 00:03:58
588,135,0 days 00:04:05
589,135,0 days 00:04:19
590,135,0 days 00:01:03
591,135,0 days 00:04:01
592,135,0 days 00:04:48
593,135,0 days 00:03:30
594,135,0 days 00:03:50
595,135,0 days 00:05:11
596,135,0 days 00:05:18
597,135,0 days 00:08:29
598,135,0 days 00:09:27
599,135,0 days 00:10:27
600,135,0 days 00:09:51
601,135,0 days 00:00:04
602,135,0 days 00:01:58
603,135,0 days 00:02:37
604,135,0 days 00:01:58
605,135,0 days 00:01:47
606,135,0 days 00:02:42
607,135,0 days 00:01:33
608,135,0 days 00:02:53
609,135,0 days 00:03:39
610,135,0 days 00:03:21
611,135,0 days 00:02:57
612,135,0 days 00:00:02
613,135,0 days 00:00:42
614,135,0 days 00:01:09
615,135,0 days 00:00:42
616,135,0 days 00:00:05
617,135,0 days 00:01:09
618,135,0 days 00:00:44
619,135,0 days 00:00:06
620,135,0 days 00:00:32
621,135,0 days 00:01:00
622,135,0 days 00:00:08
623,135,0 days 00:00:02
624,135,0 days 00:00:58
625,135,0 days 00:01:34
626,135,0 days 00:00:02
627,135,0 days 00:00:08
628,135,0 days 00:01:43
629,135,0 days 00:01:03
630,135,0 days 00:00:52
631,135,0 days 00:00:52
632,135,0 days 00:01:28
633,135,0 days 00:01:09
634,135,0 days 00:01:03
635,135,0 days 00:01:51
636,135,0 days 00:03:06
637,135,0 days 00:03:07
638,135,0 days 00:02:32
639,135,0 days 00:02:47
640,135,0 days 00:04:17
641,135,0 days 00:03:13
642,135,0 days 00:05:33
643,135,0 days 00:05:58
644,135,0 days 00:08:33
645,135,0 days 00:07:19
646,135,0 days 00:00:05
647,135,0 days 00:02:34
648,135,0 days 00:02:09
649,135,0 days 00:01:30
650,135,0 days 00:02:46
651,135,0 days 00:01:33
652,135,0 days 00:02:00
653,135,0 days 00:02:08
654,135,0 days 00:02:00
655,135,0 days 00:01:25
656,135,0 days 00:00:07
657,135,0 days 00:00:49
658,135,0 days 00:01:41
659,135,0 days 00:01:42
660,135,0 days 00:00:43
661,135,0 days 00:02:36
662,135,0 days 00:03:56
663,135,0 days 00:05:23
664,135,0 days 00:05:24
665,135,0 days 00:05:33
666,135,0 days 00:05:43
667,135,0 days 00:05:41
668,135,0 days 00:00:03
669,135,0 days 00:00:58
670,135,0 days 00:01:31
671,135,0 days 00:00:42
672,135,0 days 00:00:44
673,135,0 days 00:02:29
674,135,0 days 00:01:57
675,135,0 days 00:02:37
676,135,0 days 00:02:45
677,135,0 days 00:04:07
678,135,0 days 00:04:16
679,135,0 days 00:00:05
680,135,0 days 00:00:58
681,135,0 days 00:01:31
682,135,0 days 00:01:07
683,135,0 days 00:00:07
684,135,0 days 00:01:12
685,135,0 days 00:00:02
686,135,0 days 00:00:03
687,135,0 days 00:00:06
688,135,0 days 00:00:37
689,135,0 days 00:00:28
690,135,0 days 00:00:08
691,135,0 days 00:03:02
692,135,0 days 00:04:12
693,135,0 days 00:02:13
694,135,0 days 00:03:53
695,135,0 days 00:03:01
696,135,0 days 00:03:27
697,135,0 days 00:03:15
698,135,0 days 00:04:07
699,135,0 days 00:04:00
700,135,0 days 00:00:16
701,135,0 days 00:01:41
702,135,0 days 00:02:30
703,135,0 days 00:00:48
704,135,0 days 00:00:19
705,135,0 days 00:02:15
706,135,0 days 00:01:47
707,135,0 days 00:02:47
708,135,0 days 00:02:24
709,135,0 days 00:04:50
710,135,0 days 00:04:38
711,135,0 days 00:00:05
712,135,0 days 00:01:43
713,135,0 days 00:02:18
714,135,0 days 00:01:46
715,135,0 days 00:01:35
716,135,0 days 00:02:51
717,135,0 days 00:03:46
718,135,0 days 00:04:24
719,135,0 days 00:04:35
720,135,0 days 00:05:36
721,135,0 days 00:05:53
722,135,0 days 00:00:07
723,135,0 days 00:01:45
724,135,0 days 00:02:10
725,135,0 days 00:00:54
726,135,0 days 00:00:41
727,135,0 days 00:02:14
728,135,0 days 00:01:34
729,135,0 days 00:01:57
730,135,0 days 00:02:41
731,135,0 days 00:02:34
732,135,0 days 00:02:15
733,135,0 days 00:00:08
734,135,0 days 00:01:41
735,135,0 days 00:02:13
736,135,0 days 00:01:48
737,135,0 days 00:01:08
738,135,0 days 00:02:34
739,135,0 days 00:02:42
740,135,0 days 00:01:34
741,135,0 days 00:02:04
742,135,0 days 00:03:19
743,135,0 days 00:03:12
744,135,0 days 00:00:05
745,135,0 days 00:01:36
746,135,0 days 00:02:07
747,135,0 days 00:02:29
748,135,0 days 00:01:46
749,135,0 days 00:02:54
750,135,0 days 00:01:48
751,135,0 days 00:03:06
752,135,0 days 00:03:15
753,135,0 days 00:03:55
754,135,0 days 00:04:23
755,135,0 days 00:00:00
756,135,0 days 00:02:25
757,135,0 days 00:03:09
758,135,0 days 00:03:20
759,135,0 days 00:03:12
760,135,0 days 00:04:22
761,135,0 days 00:03:47
762,135,0 days 00:02:37
763,135,0 days 00:02:26
764,135,0 days 00:05:26
765,135,0 days 00:05:17
766,135,0 days 00:00:04
767,135,0 days 00:01:44
768,135,0 days 00:02:19
769,135,0 days 00:02:04
770,135,0 days 00:01:47
771,135,0 days 00:02:32
772,135,0 days 00:01:53
773,135,0 days 00:02:21
774,135,0 days 00:02:08
775,135,0 days 00:03:55
776,135,0 days 00:03:46
777,135,0 days 00:00:05
778,135,0 days 00:01:01
779,135,0 days 00:01:45
780,135,0 days 00:01:39
781,135,0 days 00:01:29
782,135,0 days 00:02:02
783,135,0 days 00:00:50
784,135,0 days 00:01:20
785,135,0 days 00:00:59
786,135,0 days 00:02:33
787,135,0 days 00:02:39
788,135,0 days 00:00:04
789,135,0 days 00:00:59
790,135,0 days 00:01:58
791,135,0 days 00:00:22
792,135,0 days 00:00:26
793,135,0 days 00:00:40
794,135,0 days 00:02:11
795,135,0 days 00:00:59
796,135,0 days 00:00:47
797,135,0 days 00:00:56
798,135,0 days 00:02:26
799,135,0 days 00:01:15
800,135,0 days 00:00:04
801,135,0 days 00:01:12
802,135,0 days 00:01:43
803,135,0 days 00:01:31
804,135,0 days 00:00:46
805,135,0 days 00:02:29
806,135,0 days 00:01:54
807,135,0 days 00:02:20
808,135,0 days 00:02:40
809,135,0 days 00:02:26
810,135,0 days 00:02:00
811,135,0 days 00:00:08
812,135,0 days 00:00:48
813,135,0 days 00:01:18
814,135,0 days 00:00:10
815,135,0 days 00:00:06
816,135,0 days 00:01:03
817,135,0 days 00:00:05
818,135,0 days 00:00:04
819,135,0 days 00:00:33
820,135,-1 days +23:58:17
821,135,0 days 00:00:00
822,135,-1 days +23:59:59
823,135,0 days 00:00:04
824,135,0 days 00:00:42
825,135,0 days 00:01:11
826,135,0 days 00:01:15
827,135,0 days 00:00:28
828,135,0 days 00:01:51
829,135,0 days 00:00:58
830,135,0 days 00:03:54
831,135,0 days 00:04:14
832,135,0 days 00:05:21
833,135,0 days 00:04:21
834,135,0 days 00:00:03
835,135,0 days 00:00:46
836,135,0 days 00:01:26
837,135,0 days 00:00:04
838,135,0 days 00:00:10
839,135,0 days 00:01:12
840,135,0 days 00:00:29
841,135,0 days 00:00:22
842,135,0 days 00:00:08
843,135,0 days 00:00:53
844,135,0 days 00:00:58
845,135,0 days 00:00:05
846,135,0 days 00:02:00
847,135,0 days 00:02:03
848,135,0 days 00:01:57
849,135,0 days 00:03:18
850,135,0 days 00:02:48
851,135,0 days 00:03:41
852,135,0 days 00:03:09
853,135,0 days 00:03:39
854,135,0 days 00:03:43
855,135,0 days 00:00:03
856,135,0 days 00:01:36
857,135,0 days 00:02:15
858,135,0 days 00:00:28
859,135,0 days 00:00:02
860,135,0 days 00:00:54
861,135,0 days 00:00:11
862,135,0 days 00:01:27
863,135,0 days 00:02:10
864,135,0 days 00:02:16
865,135,0 days 00:02:30
866,135,0 days 00:00:00
867,135,0 days 00:01:02
868,135,0 days 00:01:43
869,135,0 days 00:01:31
870,135,0 days 00:01:06
871,135,0 days 00:02:15
872,135,0 days 00:01:03
873,135,0 days 00:01:10
874,135,0 days 00:02:00
875,135,0 days 00:03:39
876,135,0 days 00:03:15
877,135,0 days 00:00:06
878,135,0 days 00:01:01
879,135,0 days 00:01:37
880,135,0 days 00:02:21
881,135,0 days 00:01:34
882,135,0 days 00:02:54
883,135,0 days 00:01:41
884,135,0 days 00:01:55
885,135,0 days 00:02:40
886,135,0 days 00:05:21
887,135,0 days 00:05:15
888,135,0 days 00:00:02
889,135,0 days 00:01:20
890,135,0 days 00:01:50
891,135,0 days 00:02:15
892,135,0 days 00:01:37
893,135,0 days 00:02:34
894,135,0 days 00:01:24
895,135,0 days 00:00:12
896,135,0 days 00:00:53
897,135,0 days 00:04:10
898,135,0 days 00:03:01
899,135,0 days 00:00:13
900,135,0 days 00:01:56
901,135,0 days 00:02:30
902,135,0 days 00:03:13
903,135,0 days 00:02:48
904,135,0 days 00:04:02
905,135,0 days 00:03:59
906,135,0 days 00:04:35
907,135,0 days 00:05:47
908,135,0 days 00:08:47
909,135,0 days 00:08:44
910,135,0 days 00:00:23
911,135,0 days 00:01:09
912,135,0 days 00:00:07
913,135,0 days 00:00:15
914,135,0 days 00:01:14
915,135,0 days 00:02:00
916,135,0 days 00:01:30
917,135,0 days 00:01:57
918,135,0 days 00:03:06
919,135,0 days 00:03:13
920,135,0 days 00:02:56
921,135,0 days 00:03:28
922,135,0 days 00:03:40
923,135,0 days 00:03:57
924,135,0 days 00:02:52
925,135,0 days 00:03:42
926,135,0 days 00:03:09
927,135,0 days 00:03:13
928,135,0 days 00:03:58
929,135,0 days 00:07:10
930,135,0 days 00:07:15
931,135,0 days 00:00:02
932,135,0 days 00:00:51
933,135,0 days 00:01:14
934,135,0 days 00:02:57
935,135,0 days 00:02:16
936,135,0 days 00:03:29
937,135,0 days 00:03:34
938,135,0 days 00:01:54
939,135,0 days 00:02:23
940,135,0 days 00:02:55
941,135,0 days 00:02:52
942,135,0 days 00:00:00
943,135,0 days 00:00:29
944,135,0 days 00:00:46
945,135,0 days 00:01:05
946,135,0 days 00:00:02
947,135,0 days 00:01:12
948,135,0 days 00:01:02
949,135,-1 days +23:59:58
950,135,0 days 00:00:32
951,135,0 days 00:02:17
952,135,0 days 00:02:17
953,135,0 days 00:00:07
954,135,0 days 00:00:37
955,135,0 days 00:01:03
956,135,0 days 00:01:40
957,135,0 days 00:01:00
958,135,0 days 00:02:12
959,135,0 days 00:01:55
960,135,0 days 00:01:34
961,135,0 days 00:01:54
962,135,0 days 00:01:25
963,135,0 days 00:01:14
964,10,0 days 00:00:07
965,10,0 days 00:00:59
966,10,0 days 00:01:06
967,10,0 days 00:01:22
968,10,0 days 00:00:05
969,10,-1 days +23:59:53
970,10,0 days 00:00:07
971,10,0 days 00:00:24
972,10,0 days 00:00:14
973,10,0 days 00:00:21
974,10,0 days 00:00:55
975,10,0 days 00:00:48
976,10,0 days 00:01:12
977,10,0 days 00:00:06
978,10,0 days 00:00:06
979,10,0 days 00:00:08
980,10,0 days 00:02:19
981,10,0 days 00:00:06
982,10,0 days 00:00:53
983,10,0 days 00:00:29
984,10,0 days 00:00:37
985,10,0 days 00:00:05
986,10,0 days 00:00:06
987,10,0 days 00:00:30
988,10,0 days 00:01:01
989,10,0 days 00:05:16
990,10,0 days 00:00:06
991,10,0 days 00:00:32
992,10,0 days 00:01:06
993,10,0 days 00:01:18
994,10,0 days 00:00:01
995,10,0 days 00:00:03
996,10,0 days 00:00:25
